region,prog_type,project,proj_contact,species,run,stock,stock_CU,stock_CU_name,stat_area,obj,strat_lvl,egg_target,prod_activity,stage,relsite,rel_stat_area,target_no,mark,clip,mark_target,comment
BC South Coast,DPI,P Hardy/Marble,CA - N Van Is & surrounding Mainland Inlets,Coho,Fall,Washlawlis R,CO-15,NAHWITTI LOWLAND,27, Harvest ,Primary, -   ,Release,Smolt 1+,Washlawlis R,27,"85,000",Fin Clip,AD,"85,000",
BC South Coast,DPI,Sayward F&G,CA - Campbell River,Chinook,Fall,Salmon R/JNST,CK-29,NORTHEAST VANCOUVER ISLAND,13,,Primary, -   ,Transfer In,Smolt,Quinsam R,,"120,000",,,,
BC South Coast,DPI,Sayward F&G,CA - Campbell River,Chinook,Fall,Salmon R/JNST,CK-29,NORTHEAST VANCOUVER ISLAND,13,,Primary,"135,000",Transfer Out,Egg,Quinsam R,,"135,000",,,,
BC South Coast,DPI,Sayward F&G,CA - Campbell River,Chinook,Fall,Salmon R/JNST,CK-29,NORTHEAST VANCOUVER ISLAND,13, Rebuilding ,Primary, -   ,Release,Smolt 0+,Salmon R/JNST,13,"120,000",Thermal,N/A,"120,000",
BC South Coast,DPI,Sooke R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Nitinat R,CK-31,SOUTHWEST VANCOUVER ISLAND,22,,Alternate, -   ,Transfer In,Egg,Nitinat R,,"250,000",,,,
BC South Coast,DPI,Sooke R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Nitinat R,CK-31,SOUTHWEST VANCOUVER ISLAND,22,,Alternate, -   ,Transfer In,Smolt,Nitinat R,,"70,000",,,,
BC South Coast,DPI,Sooke R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Nitinat R,CK-31,SOUTHWEST VANCOUVER ISLAND,22, Harvest ,Alternate, -   ,Release,Seapen 0+,Sooke Hb,20,"70,000",Thermal,N/A,"70,000",
BC South Coast,DPI,Sooke R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Nitinat R,CK-31,SOUTHWEST VANCOUVER ISLAND,22, Harvest ,Alternate, -   ,Release,Smolt 0+,Sooke R,20,"212,500",Thermal,N/A,"212,500",Put and take fishery objective.
BC South Coast,DPI,Sooke R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Sooke R,CK-31,SOUTHWEST VANCOUVER ISLAND,20,,Primary,"250,000",Transfer Out,Fry,Juan de Fuca Salm Rest So,,"4,000",,,,
BC South Coast,DPI,Sooke R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chinook,Fall,Sooke R,CK-31,SOUTHWEST VANCOUVER ISLAND,20, Harvest ,Primary, -   ,Release,Smolt 0+,Sooke R,20,"225,000",,,,
BC South Coast,DPI,Sooke R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Chum,Fall,Sooke R,CM-4,GEORGIA STRAIT,20,,Primary,"5,000",Transfer Out,Fry,Juan de Fuca Salm Rest So,,"5,000",,,,
BC South Coast,DPI,Sooke R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Demamiel Cr,,,20,,Primary, -   ,Transfer Out,Fry,Juan de Fuca Salm Rest So,,"5,000",,,,
BC South Coast,DPI,Sooke R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Demamiel Cr,,,20,,Primary,"150,000",Transfer Out,Egg,Sooke Sch,,"1,200",,,,
BC South Coast,DPI,Sooke R,"CA - Lower Van Is, Cowichan R & southern Gulf Islands",Coho,Fall,Demamiel Cr,,,20, Stewardship ,Primary, -   ,Release,Fed Fry,Demamiel Cr,20,"135,000",,,,Number of fry released is dependent on asssessment of and risk to wild component.
BC South Coast,DPI,Tahsis R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chinook,Fall,Leiner R,CK-32,NOOTKA & KYUQUOT,25, Rebuilding ,Primary,"160,000",Release,Seapen 0+,Leiner R,25,"150,000",Thermal,N/A,"150,000",
BC South Coast,DPI,Tahsis R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chinook,Fall,Tahsis R,CK-32,NOOTKA & KYUQUOT,25,,Primary,"160,000",Transfer Out,Egg,Vanc Is West (Gold R) Sch,,100,,,,
BC South Coast,DPI,Tahsis R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Chinook,Fall,Tahsis R,CK-32,NOOTKA & KYUQUOT,25, Rebuilding ,Primary, -   ,Release,Seapen 0+,Tahsis R,25,"150,000",Thermal,N/A,"150,000",
BC South Coast,DPI,Tofino,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chinook,Fall,Bedwell R,CK-31,SOUTHWEST VANCOUVER ISLAND,24, Assessment/Rebuilding ,Primary,"85,000",Release,Smolt 0+,Bedwell R,24,"85,000",Coded Wire Tag,AD,"85,000",Either seapen or river release with up to 40k CWT.
BC South Coast,DPI,Tofino,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chinook,Fall,Bedwell R,CK-31,SOUTHWEST VANCOUVER ISLAND,24, Assessment/Rebuilding ,Primary, -   ,Release,Seapen 0+,Bedwell R,24,"85,000",,,,New. Either seapen or river release with up to 40k CWT.
BC South Coast,DPI,Tofino,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chinook,Fall,Cypre R,CK-31,SOUTHWEST VANCOUVER ISLAND,24, Rebuilding ,Primary, -   ,Release,Seapen 0+,Cypre Est,24,"60,000",,,,
BC South Coast,DPI,Tofino,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chinook,Fall,Cypre R,CK-31,SOUTHWEST VANCOUVER ISLAND,24, Rebuilding ,Primary,"160,000",Release,Smolt 0+,Cypre R,24,"100,000",,,,
BC South Coast,DPI,Tofino,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chinook,Fall,Tranquil Cr,CK-31,SOUTHWEST VANCOUVER ISLAND,24, Rebuilding ,Primary,"70,000",Release,Smolt 0+,Tranquil Cr,24,"65,000",,,,
BC South Coast,DPI,Tofino,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Cypre R,CO-18,CLAYOQUOT,24, Stewardship ,Primary,"70,000",Release,Fed Fry,Cypre R,24,"55,000",Fin Clip,AD,"30,000",Numbers released will be adjusted based on numbers of adults naturally spawning.
BC South Coast,DPI,Tofino,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Kootowis Cr,CO-18,CLAYOQUOT,24,,Primary,"40,000",Transfer Out,Egg,Alberni Sch,,100,,,,
BC South Coast,DPI,Tofino,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Kootowis Cr,CO-18,CLAYOQUOT,24, Stewardship ,Primary, -   ,Release,Fed Fry,Kootowis Cr,24,"35,000",,,,
BC South Coast,DPI,Tsolum R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13,,Alternate, -   ,Transfer In,Egg,Quinsam R,,"1,000,000",,,,
BC South Coast,DPI,Tsolum R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13, Rebuilding ,Alternate, -   ,Release,Unfed,Tsolum R,14,"900,000",,,,Backup if unable to obtain sufficient broodstock from Tsolum River.
BC South Coast,DPI,Tsolum R,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Pink,Fall,Tsolum R,PKE-1,GEORGIA STRAIT,14, Rebuilding ,Primary,"1,000,000",Release,Unfed,Headquarters Cr,14,"900,000",,,,Habitat restoration opportunity to improve spawning habitat in Headquarters Creek.
BC South Coast,NA,Barkley Sd Rndtbl S1 Sbct,Sheena Falconer,Chinook,Fall,Robertson Cr,,,23, Assessment ,Primary, -   ,Release,Smolt 1+,Robertson Cr,23,"100,000",Coded Wire Tag,AD,"100,000","100k chinook release conditional on 1) the prior development and signing of a Collaborative Project Agreement between Barkley Sd Rndtbl S1 Sbct  and the Department, and 2) adherence by both Barkley Sd Rndtbl S1 Sbct and the DFO to all of the conditions, requirements and obligations established within the agreement for the life of the Collaborative Project."
BC South Coast,NA,Barkley Sd Rndtbl S1 Sbct,Sheena Falconer,Chinook,Fall,Robertson Cr,,,23,,Primary, -   ,Transfer In,Egg,Robertson Cr,,"100,000",,,,
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Chinook,Fall,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE-FALL TIMING,14,,Alternate,"800,000",Transfer Out,Egg,Powell R,,"800,000",,,,
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Chinook,Fall,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE-FALL TIMING,14, Assessment/Harvest ,Primary,"4,000,000",Release,Smolt 0+,Big Qualicum R,14,"3,500,000",Coded Wire Tag,AD,"550,000",Egg target revised in 2012  based on improved egg to release survival rates.
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Chum,Fall,Big Qualicum R,CM-4,GEORGIA STRAIT,14,,Alternate,"175,000",Transfer Out,Egg,French Cr,,"100,000",,,,
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Chum,Fall,Big Qualicum R,CM-4,GEORGIA STRAIT,14,,Alternate, -   ,Transfer Out,Fry,Hornby Is,,"75,000",,,,
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Chum,Fall,Big Qualicum R,CM-4,GEORGIA STRAIT,14, Harvest ,Primary,"123,200,000",Release,Chan Fry,Big Qualicum R,14,"49,795,200",Fin Clip,AD,"250,000",Reduction in target to reflect current spawning channel capacity.
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,"450,000",Transfer Out,Egg,Comox Valley Sch,,100,,,,
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary, -   ,Transfer Out,Egg,Lasqueti Isl,,"5,000",,,,
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary, -   ,Transfer Out,Egg,Qualicum Sch,,"1,000",,,,
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Assessment/Harvest ,Primary, -   ,Release,Smolt 1+,Big Qualicum R,14,"400,000",Coded Wire Tag,AD,"40,000","Maintain production at 400,000 smolts."
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Assessment/Harvest ,Primary, -   ,Release,Smolt 1+,Big Qualicum R,14, -   ,Fin Clip,AD,"310,000",
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Assessment ,Primary, -   ,Release,Fed Fry,Horne Lk,14, -   ,,,,Four years of a trial to assess fry survival rates compared to smolts completed.
BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Stewardship ,Alternate,"100,000",Release,Fed Fry,Horne Lk,14,"100,000",,,,Backup if surplus eggs taken.
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Burman R,CK-32,NOOTKA & KYUQUOT,25,,Primary,"400,000",Transfer Out,Smolt,Nootka Sd Wshd Soc,,"350,000",,,,
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Conuma R,CK-32,NOOTKA & KYUQUOT,25, Harvest ,Primary,"3,200,000",Release,Seapen 0+,Conuma Est,25,"2,700,000",Thermal,N/A,"2,700,000",1M of release target is in partnership with Nootka Sd Wtsh Soc.
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Gold R,CK-32,NOOTKA & KYUQUOT,25,,Primary,"350,000",Transfer Out,Smolt,Nootka Sd Wshd Soc,,"150,000",,,,
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Gold R,CK-32,NOOTKA & KYUQUOT,25, Rebuilding ,Primary, -   ,Release,Smolt 0+,Muchalat Lk,25,"150,000",Thermal,N/A,"150,000",
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Sucwoa R,CK-32,NOOTKA & KYUQUOT,25, Rebuilding ,Primary,"50,000",Release,Seapen 0+,Sucwoa Est,25,"40,000",Thermal,N/A,"40,000",
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Tlupana R,CK-32,NOOTKA & KYUQUOT,25, Rebuilding ,Primary,"50,000",Release,Seapen 0+,Tlupana Est,25,"40,000",Thermal,N/A,"40,000",
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Canton Cr,CM-10,SOUTHWEST VANCOUVER ISLAND,25, Rebuilding ,Primary, -   ,Release,Fed Fry,Canton Cr,25, -   ,Thermal,N/A, -   ,No Canton stock to be collected in 2014.
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Conuma R,CM-10,SOUTHWEST VANCOUVER ISLAND,25,,Primary,"3,200,000",Transfer Out,Egg,Vanc Is West (Gold R) Sch,,100,,,,
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Conuma R,CM-10,SOUTHWEST VANCOUVER ISLAND,25, Rebuilding ,Primary, -   ,Release,Fed Fry,Canton Cr,25,"250,000",Thermal,N/A,"250,000",New in 2014.
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Conuma R,CM-10,SOUTHWEST VANCOUVER ISLAND,25, Rebuilding ,Primary, -   ,Release,Seapen,Conuma Est,25,"1,500,000",Thermal,N/A,"1,500,000",
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Conuma R,CM-10,SOUTHWEST VANCOUVER ISLAND,25, Rebuilding ,Primary, -   ,Release,Fed Fry,Conuma R,25,"500,000",Thermal,N/A,"500,000",Released into spawning channel.
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Conuma R,CM-10,SOUTHWEST VANCOUVER ISLAND,25, Rebuilding ,Primary, -   ,Release,Fed Fry,Sucwoa R,25,"250,000",Thermal,N/A,"250,000",New for 2014.
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Sucwoa R,CM-10,SOUTHWEST VANCOUVER ISLAND,25, Rebuilding ,Primary, -   ,Release,Fed Fry,Sucwoa R,25, -   ,Thermal,N/A, -   ,No Sucwoa stock will be collected in 2014.
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Tlupana R,CM-10,SOUTHWEST VANCOUVER ISLAND,25, Rebuilding ,Primary,"1,200,000",Release,Fed Fry,Tlupana R,25,"1,000,000",Thermal,N/A,"1,000,000",Enhanced stocks and levels of production will be reviewed within context of Area 25 strategic planning.
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Coho,Fall,Conuma R,CO-17,WEST VANCOUVER ISLAND,25,,Primary,"150,000",Transfer Out,Egg,Vanc Is West (Gold R) Sch,,900,,,,
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Coho,Fall,Conuma R,CO-17,WEST VANCOUVER ISLAND,25, Harvest ,Primary, -   ,Release,Seapen 1+,Conuma Est,25,"50,000",Fin Clip,AD,"50,000",
BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Coho,Fall,Conuma R,CO-17,WEST VANCOUVER ISLAND,25, Rebuilding ,Primary, -   ,Release,Fed Fry,Conuma R,25,"52,000",,,,
BC South Coast,OPS,L Qualicum R,WEM - Little Qualicum Hatchery,Chinook,Fall,L Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE-FALL TIMING,14,,Alternate,"110,000",Transfer Out,Fry,Englishman Enh,,"100,000",,,,
BC South Coast,OPS,L Qualicum R,WEM - Little Qualicum Hatchery,Chinook,Fall,L Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE-FALL TIMING,14, Harvest ,Primary,"2,500,000",Release,Smolt 0+,L Qualicum R,14,"2,250,000",,,,
BC South Coast,OPS,L Qualicum R,WEM - Little Qualicum Hatchery,Chum,Fall,L Qualicum R,CM-4,GEORGIA STRAIT,14, Harvest ,Primary,"56,000,000",Release,Chan Fry,L Qualicum R,14,"37,500,000",,,,Reduction in target to reflect current spawning channel capacity.
BC South Coast,OPS,L Qualicum R,WEM - Little Qualicum Hatchery,Chum,Fall,L Qualicum R,CM-4,GEORGIA STRAIT,14, Rebuilding ,Alternate,"1,000,000",Release,Fed Fry,L Qualicum R,14,"950,000",,,,"If returns are poor and survival from egg to migration is low, 1M eggs will be incubated in the hatchery and released as fed fry."
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Nitinat R,CK-31,SOUTHWEST VANCOUVER ISLAND,22,,Primary,"4,500,000",Transfer Out,Egg,Goldstream R,,"100,000",,,,
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Nitinat R,CK-31,SOUTHWEST VANCOUVER ISLAND,22,,Primary, -   ,Transfer Out,Egg,Sooke R,,"250,000",,,,
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Nitinat R,CK-31,SOUTHWEST VANCOUVER ISLAND,22,,Primary, -   ,Transfer Out,Smolt,Sooke R,,"70,000",,,,
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Nitinat R,CK-31,SOUTHWEST VANCOUVER ISLAND,22, Harvest ,Primary, -   ,Release,Seapen 0+,Nitinat Lk,22,"4,000,000",Thermal,N/A,"4,000,000",
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Robertson Cr,,,23,,Primary, -   ,Transfer In,Egg,Robertson Cr,,"200,000",,,,"Trial to test effect on release to adult survival of river temperature at release, requires acceleration of smolts. Also proposed yearling trial with target release size 10g, requires rearing in cool water."
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Robertson Cr,,,23,,Primary, -   ,Transfer Out,Fry,Robertson Cr,,"200,000",,,,
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Sarita R,CK-31,SOUTHWEST VANCOUVER ISLAND,23, Harvest ,Primary, -   ,Release,Seapen 0+,Poett Nook,23, -   ,Thermal,N/A, -   ,
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Sarita R,CK-31,SOUTHWEST VANCOUVER ISLAND,23, Rebuilding ,Primary,"550,000",Release,Smolt 0+,Sarita R,23,"500,000",Thermal,N/A,"500,000",No seapen release planned for 2014 so all 500k will be released into the river.
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chinook,Fall,Sarita R,CK-31,SOUTHWEST VANCOUVER ISLAND,23, Assessment ,Primary, -   ,Release,Smolt 1+,Sarita R,23,"10,000",,,,Proposed to run concurrently with proposed Robertson yearling trial.
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chum,Fall,Nitinat R,CM-10,SOUTHWEST VANCOUVER ISLAND,22, Harvest ,Primary, -   ,Release,Seapen,Nitinat Lk,22,"25,000,000",Thermal,N/A,"25,000,000",
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Chum,Fall,Nitinat R,CM-10,SOUTHWEST VANCOUVER ISLAND,22, Harvest ,Primary,"35,000,000",Release,Fed Fry,Nitinat R,22,"5,000,000",Thermal,N/A,"5,000,000",
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Harvest ,Primary, -   ,Release,Fed Fry,Darlington Lk,22,"12,500",Fin Clip,AD,"12,500",Reduction due to concerns over high incidence of BKD in some years.
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Harvest ,Primary,"300,000",Release,Fed Fry,Darlington Lk,22, -   ,Thermal,N/A,"12,500",
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Harvest ,Primary, -   ,Release,Fed Fry,Flora Lk,22,"12,500",Fin Clip,AD,"12,500",Reduction due to concerns over high incidence of BKD in some years.
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Harvest ,Primary, -   ,Release,Fed Fry,Flora Lk,22, -   ,Thermal,N/A,"12,500",
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Harvest ,Primary, -   ,Release,Fed Fry,Francis Lk/SWVI,22,"25,000",Fin Clip,AD,"25,000",Reduction due to concerns over high incidence of BKD in some years.
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Harvest ,Primary, -   ,Release,Fed Fry,Francis Lk/SWVI,22, -   ,Thermal,N/A,"25,000",
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Assessment ,Primary, -   ,Release,Smolt 1+,Nitinat R,22,"100,000",Fin Clip,AD,"100,000",Reduction due to concerns over high incidence of BKD in some years.
BC South Coast,OPS,Nitinat R,WEM - Nitinat River Hatchery,Coho,Fall,Nitinat R,CO-16,JUAN DE FUCA-PACHENA,22, Assessment ,Primary, -   ,Release,Smolt 1+,Nitinat R,22, -   ,Thermal,N/A,"100,000",
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Chinook,Fall,Puntledge R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE-FALL TIMING,14, Harvest ,Primary,"1,800,000",Release,Smolt 0+,Puntledge R,14,"1,600,000",Coded Wire Tag,AD,"60,000",Proposal to increase from 1.2M to 1.6M to ensure achievement of escapement target.
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Chinook,Summer,Puntledge R,CK-83,VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3,14, Conservation ,Primary,"1,500,000",Release,Fed Fry,Comox Lk,14,"250,000",Coded Wire Tag,NOMK,"90,000",Dependent on functioning of Eiger screen.
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Chinook,Summer,Puntledge R,CK-83,VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3,14, Conservation ,Primary, -   ,Release,Fed Fry,Comox Lk,14, -   ,Thermal,N/A,"250,000",
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Chinook,Summer,Puntledge R,CK-83,VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3,14, Assessment/Conservation ,Primary, -   ,Release,Smolt 0+,Puntledge R,14,"1,200,000",Coded Wire Tag,AD,"165,000",
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Chinook,Summer,Puntledge R,CK-83,VANCOUVER ISLAND-GEORGIA STRAIT_SU_0.3,14, Assessment/Conservation ,Primary, -   ,Release,Smolt 0+,Puntledge R,14, -   ,Thermal,N/A,"1,200,000",
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Chum,Fall,Puntledge R,CM-4,GEORGIA STRAIT,14,,Alternate,"450,000",Transfer Out,Egg,Courtenay,,"50,000",,,,Backup if no Trent River coho eggs obtained.
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Chum,Fall,Puntledge R,CM-4,GEORGIA STRAIT,14,,Primary, -   ,Transfer Out,Fry,Hornby Is,,"75,000",,,,
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Chum,Fall,Puntledge R,CM-4,GEORGIA STRAIT,14,,Primary,"3,400,000",Transfer Out,Egg,Lasqueti Isl,,"100,000",,,,
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Chum,Fall,Puntledge R,CM-4,GEORGIA STRAIT,14,,Alternate, -   ,Transfer Out,Egg,Little R/GSVI,,"200,000",,,,
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Chum,Fall,Puntledge R,CM-4,GEORGIA STRAIT,14,,Alternate, -   ,Transfer Out,Egg,Oyster R,,"200,000",,,,
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Chum,Fall,Puntledge R,CM-4,GEORGIA STRAIT,14, Harvest ,Primary, -   ,Release,Fed Fry,Puntledge R,14,"2,700,000",,,,
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Coho,Fall,Puntledge R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,"850,000",Transfer Out,Egg,Comox Valley Sch,,"3,000",,,,
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Coho,Fall,Puntledge R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Rebuilding ,Primary, -   ,Release,Fed Fry,Comox Lk,14,"520,000",Coded Wire Tag,AD,"100,000",Release number is dependent on ongoing assessment of survival rates and habitat capacity.
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Coho,Fall,Puntledge R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14, Rebuilding ,Primary, -   ,Release,Fed Fry,Cruickshank R,14,"280,000",Coded Wire Tag,AD,"100,000",Release number is dependent on ongoing assessment of survival rates and habitat capacity.
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Pink,Fall,Puntledge R,PKE-1,GEORGIA STRAIT,14, Harvest ,Primary, -   ,Release,Unfed,Puntledge R,14,"2,400,000",,,,
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13,,Alternate, -   ,Transfer In,Egg,Quinsam R,,"2,500,000",,,,
BC South Coast,OPS,Puntledge R,WEM - Puntledge River Hatchery,Pink,Fall,Quinsam R,PKE-1,GEORGIA STRAIT,13, Harvest ,Alternate, -   ,Release,Unfed,Puntledge R,14,"2,400,000",,,,Puntledge will take as many eggs from Puntledge spawners as possible with remainder of egg target tranferred in from Quinsam River Hatchery.  Success of transplant from Quinsam to be assessed.
BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Chinook,Fall,Quinsam R,CK-29,NORTHEAST VANCOUVER ISLAND,13,,Primary,"4,400,000",Transfer Out,Egg,Campbell Est Rest,,"960,000",,,,
