region,prog_type,project,proj_contact,species,run,stock,stock_CU,stock_CU_name,stat_area,obj,strat_lvl,egg_target,prod_activity,stage,relsite,rel_stat_area,target_no,mark,clip,mark_target,comment
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E, Assessment/Harvest ,Primary, -   ,Release,Smolt 0+,Chilliwack R,29E, -   ,Thermal,N/A,"1,000,000",
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Spring,Chilliwack R,CK-6,LOWER FRASER RIVER_SU_1.3,29E, Rebuilding ,Primary,"65,000",Release,Smolt 0+,Chilliwack R,29E,"50,000",Coded Wire Tag,AD, -   ,Remnant native stock. Difficult to obtain brood stock. AdCWT'd if broodstock obtained.
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Summer,Chehalis R,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION<<BIN>>,29D,,Alternate, -   ,Transfer In,Egg,Chehalis R,,"500,000",,,,Alternate broodstock source transferred in from Chehalis R hatchery if Chilliwack R stock unattainable.
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Summer,Chehalis R,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION<<BIN>>,29D, Harvest ,Alternate, -   ,Release,Smolt 0+,Chilliwack R,29E,"500,000",,,,Alternate broodstock source transferred in from Chehalis R hatchery if Chilliwack R stock unattainable.
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Summer,Chilliwack R,CK-6,LOWER FRASER RIVER_SU_1.3,29E,,Alternate,"300,000",Transfer Out,Egg,Chehalis R,,"300,000",,,,Alternate broodstock source transferred out to Chehalis hatchery if Chehalis R brood unattainable.
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Summer,Chilliwack R,CK-6,LOWER FRASER RIVER_SU_1.3,29E, Harvest ,Primary,"550,000",Release,Smolt 0+,Chilliwack R,29E,"500,000",,,,
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E,,Alternate,"3,000",Transfer Out,Egg,Abbotsford Sch,,"3,000",,,,Alternate source of eggs for Abbotsford Schls if Ravine Park unable to obtain adult COHO broodstock from Chilliwack.
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E, Rebuilding ,Primary,"3,000,000",Release,Unfed,Atchelitz Cr,29D,"200,000",,,,
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E, Rebuilding ,Primary, -   ,Release,Fed Fry,Chilliwack R,29E,"1,000,000",,,,
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E, Rebuilding ,Primary, -   ,Release,Unfed,L Chilliwack R,29E,"200,000",,,,
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E, Rebuilding ,Primary, -   ,Release,Unfed,Luckakuck Cr,29E,"200,000",,,,
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E, Rebuilding ,Primary, -   ,Release,Fed Fry,Vedder R,29E,"1,000,000",,,,"Release site includes Vedder River tributaries including Geisbrecht Creek/Usher Channel, Hopedale Creek/Hopedale Channel, Peach Channel, Salwein Creek, Barret Creek, Street Creek."
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E,,Alternate,"3,000",Transfer Out,Egg,Chilliwack Sch,,"3,000",,,,Alternate broodstock source if Chilliwack COHO eggs are unavailable from Chilliwack R hatchery.
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Chilliwack R,CO-47,LOWER FRASER,29E,,Primary,"1,003,000",Transfer Out,Egg,Chilliwack Sch,,"3,000",,,,
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Chilliwack R,CO-47,LOWER FRASER,29E, Harvest ,Primary, -   ,Release,Smolt 1+,Chilliwack R,29E,"800,000",Fin Clip,AD,"800,000","Beginning in brood year 2014, Chilliwack River began a later, larger coho yearling smolt release strategy (~100K)."
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Chilliwack R,CO-47,LOWER FRASER,29E, Harvest ,Primary, -   ,Release,Smolt 1+,Chilliwack R,29E, -   ,Parentage-based Tagging,N/A,"800,000",
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Chilliwack R,CO-47,LOWER FRASER,29E, Harvest ,Primary, -   ,Release,Fed Fry,Vedder R,29E,"100,000",Parentage-based Tagging,N/A,"100,000","Contingency release target to allow for surplus release in the event of higher than expected incubation survival or disease screening. Release site includes Vedder River tributaries (Geisbrecht Creek/Usher Channel, Hopedale Creek/Hopedale Channel, Peach Channel/Creek, Pierce Ch/Pd, Salwein Creek, Barret Creek, Street Creek)."
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Coldwater R,CO-7,LOWER THOMPSON,29F,,Primary, -   ,Transfer In,Egg,Spius Cr,,"125,000",,,,The PSC approved funding in 2016 for an additional 120K CWTs (in addition to the previous 65K) to be applied to Coldwater coho. Chilliwack is the interim rearing site for the additional 120K smolts.
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Coldwater R,CO-7,LOWER THOMPSON,29F, Assessment/Conservation ,Primary, -   ,Release,Smolt 1+,Coldwater R,29F,"120,000",Coded Wire Tag,AD,"120,000",
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Coldwater R,CO-7,LOWER THOMPSON,29F, Assessment/Conservation ,Primary, -   ,Release,Smolt 1+,Coldwater R,29F, -   ,Parentage-based Tagging,N/A,"120,000",
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Pink,Fall,Chilliwack R,PKO-1,FRASER RIVER,29E,,Alternate,"500,000",Transfer Out,Egg,Seymour R,,"500,000",,,,"Cheakamus is now the primary source, due to large rockslide that ocurred in 2014, which will likely prevent return of Chilliwack adults to above canyon."
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Pink,Fall,Chilliwack R,PKO-1,FRASER RIVER,29E, Assessment ,Primary,"5,000",Release,Eyed Egg,Jones Cr,29D,"5,000",,,,Experimental basket plant of eyed eggs to ascertain incubation survival.
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chinook,Summer,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,29G,,Primary, -   ,Transfer In,Fry,Spius Cr,,"32,000",,,,"2017: new interim rearing site (Inch Cr) was added in-season for the 2016 brood, in addition to Chehalis. They were able to accommodate 32K in 2016.  In-season change will be made if this can be increased for 2017."
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chinook,Summer,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,29G, Assessment/Rebuilding ,Primary, -   ,Release,Smolt 1+,Chilko R,29G,"32,000",Coded Wire Tag,AD,"32,000",
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chinook,Summer,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,29G, Assessment/Rebuilding ,Primary, -   ,Release,Smolt 1+,Chilko R,29G, -   ,Parentage-based Tagging,N/A,"32,000",
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chum,Fall,Inch Cr,CM-2,LOWER FRASER,29D, Rebuilding ,Primary,"2,000,000",Release,Fed Fry,Chilqua Cr,29D, -   ,,,,2017: Cease production into Chilqua Cr as per rebuilding objective.
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chum,Fall,Inch Cr,CM-2,LOWER FRASER,29D, Harvest ,Primary, -   ,Release,Fed Fry,Inch Cr,29D,"750,000",,,,2017: Release target adjusted from 100K to 750K.
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chum,Fall,Inch Cr,CM-2,LOWER FRASER,29D, Rebuilding ,Primary, -   ,Release,Fed Fry,Nicomen Sl,29D,"250,000",,,,
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chum,Fall,Inch Cr,CM-2,LOWER FRASER,29D, Assessment/Rebuilding ,Primary, -   ,Release,Fed Fry,Upper Nicomen,29D,"750,000",,,,2017: New release site added. Includes releases to Siddle Cr and Barnes Cr.
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chum,Fall,Inch Cr,CM-2,LOWER FRASER,29D, Stewardship ,Primary, -   ,Release,Fed Fry,Yorkson Cr,29D,"50,000",,,,Direct release to Yorkson Cr occurs under the direction of the S Side Fraser R to Boston Bar Community Advisor.
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Inch Cr,CO-47,LOWER FRASER,29D, Assessment/Harvest ,Primary, -   ,Release,Smolt 1+,Inch Cr,29D,"150,000",Coded Wire Tag,AD,"150,000","Double Index Tag Program discontinued in 2015. Egg collection target set conservatively to account for variation in fecundity and BKD results. Beginning in brood year 2013, Inch Creek began a later, larger coho yearling smolt release strategy (~50K)."
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Inch Cr,CO-47,LOWER FRASER,29D, Assessment/Harvest ,Primary,"235,000",Release,Smolt 1+,Inch Cr,29D, -   ,Parentage-based Tagging,N/A,"150,000",
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Nicomekl R,CO-1,BOUNDARY BAY,29B, Harvest ,Primary, -   ,Release,Smolt 1+,Nicomekl R,29B,"50,000",Fin Clip,AD,"50,000","Egg collection target set conservatively to account for variation in fecundity and BKD results. Inch Cr hatchery provides incubation, rearing & Adclipping. Nicomekl Enh Soc assists with egg takes & release."
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Nicomekl R,CO-1,BOUNDARY BAY,29B, Harvest ,Primary,"90,000",Release,Smolt 1+,Nicomekl R,29B, -   ,Parentage-based Tagging,N/A,"50,000",
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Norrish Cr,CO-47,LOWER FRASER,29D, Harvest ,Primary,"160,000",Release,Smolt 1+,Norrish Cr,29D,"100,000",Fin Clip,AD,"100,000",Egg collection target set conservatively to account for variation in fecundity and BKD results.
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Norrish Cr,CO-47,LOWER FRASER,29D, Harvest ,Primary, -   ,Release,Smolt 1+,Norrish Cr,29D, -   ,Parentage-based Tagging,N/A,"100,000",
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Serpentine R,CO-1,BOUNDARY BAY,29B, Harvest ,Primary,"135,000",Release,Smolt 1+,Serpentine R,29B,"50,000",Fin Clip,AD,"50,000","Egg collection target set conservatively to account for variation in fecundity and BKD results. Inch Cr hatchery provides incubation, rearing & Adclipping. Serpentine Enh assists in egg take & release."
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Serpentine R,CO-1,BOUNDARY BAY,29B, Harvest ,Primary, -   ,Release,Smolt 1+,Serpentine R,29B, -   ,Parentage-based Tagging,N/A,"50,000",
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Stave R,CO-47,LOWER FRASER,29D, Harvest ,Primary, -   ,Release,Smolt 1+,Cougar Canyon Cr,29B,"1,000",Fin Clip,AD,"1,000",Egg collection target set conservatively to account for variation in fecundity and BKD results. Direct release to Cougar Canyon Cr occurs under the direction of the S Side Fraser R to Boston Bar Community Advisor.
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Stave R,CO-47,LOWER FRASER,29D, Harvest ,Primary,"250,000",Release,Smolt 1+,Cougar Canyon Cr,29B, -   ,Parentage-based Tagging,N/A,"1,000",
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Stave R,CO-47,LOWER FRASER,29D, Harvest ,Primary, -   ,Release,Smolt 1+,Stave R,29D,"150,000",Fin Clip,AD,"150,000",
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Stave R,CO-47,LOWER FRASER,29D, Harvest ,Primary, -   ,Release,Smolt 1+,Stave R,29D, -   ,Parentage-based Tagging,N/A,"150,000",
Lower Fraser River,OPS,Inch Sockeye Satellite,WEM - Inch Creek Hatchery,Sockeye,Fall,Cultus Lk,SEL-03-02,CULTUS-LATE TIMING,29D, Conservation ,Primary,"325,000",Release,Fed Fry,Cultus Lk,29D,"150,000",Fin Clip,AD,"150,000",
Lower Fraser River,OPS,Inch Sockeye Satellite,WEM - Inch Creek Hatchery,Sockeye,Fall,Cultus Lk,SEL-03-02,CULTUS-LATE TIMING,29D, Conservation ,Primary, -   ,Release,Fed Fall,Cultus Lk,29D,"50,000",Fin Clip,AD,"50,000",
Lower Fraser River,OPS,Inch Sockeye Satellite,WEM - Inch Creek Hatchery,Sockeye,Fall,Cultus Lk,SEL-03-02,CULTUS-LATE TIMING,29D, Conservation ,Primary, -   ,Release,Smolt 1+,Sweltzer Cr,29E,"25,000",Coded Wire Tag,AD,"25,000",
Lower Fraser River,OPS,Inch Sockeye Satellite,WEM - Inch Creek Hatchery,Sockeye,Summer,Pitt R Up,SEL-03-05,PITT-EARLY SUMMER TIMING,29C, Harvest ,Primary,"1,250,000",Release,Fed Fry,Pitt R Up,29C,"1,000,000",Thermal,N/A,"1,000,000","Production was adjusted from 2M releases to 1M releases in 2016. Release sites may include Corbold Cr, Slough Cr, Fish Hatchery Cr, and Olsen Cr."
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C,,Primary,"350,000",Transfer Out,Egg,Burnaby Sch,,"2,000",,,,
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C,,Alternate,"2,000",Transfer Out,Egg,Coquitlam Sch,,"2,000",,,,"Alternate broodstock source if eggs from Hyde Cr hatchery, Hyde Cr stock (1K) or River Springs hatchery, Coquitlam stock (1K) are unavailable."
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C,,Primary, -   ,Transfer Out,Egg,Maple Ridge Sch,,"2,000",,,,
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C,,Primary, -   ,Transfer Out,Egg,Mission Sch,,"2,000",,,,
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C,,Primary, -   ,Transfer Out,Egg,New West Sch,,"2,000",,,,
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C,,Primary, -   ,Transfer Out,Egg,Vancouver Sch,,"2,000",,,,
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Fed Fry,Brunette R,29C,"150,000",,,,
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Fed Fry,Byrne Cr,29C,"45,000",,,,
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Fed Fry,Canyon Cr/GSMN,29E,"30,000",,,, Addition of release site in 2015. Direct release occurs under the direction of the Burrard Inlet/Indian Arm/Vancouver Community Advisor.
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Fed Fry,Kanaka Cr,29C,"25,000",,,,Supplementation to Fraser River chum fishery.
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Fed Fry,Kaymar Cr,29C,"5,000",,,,
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Fed Fry,Salish Cr,28,"30,000",,,,Addition of release site in 2015. Release occurs under the direction of the Burrard Inlet/Indian Arm/Vancouver Community Advisor.
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Eyed Egg,Spanish Banks Cr,28,"10,000",,,,
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Stewardship ,Primary, -   ,Release,Fed Fry,Spanish Banks Cr,28,"30,000",,,,Direct release occurs under the direction of the Burrard Inlet/Indian Arm/Vancouver Community Advisor.
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Stewardship ,Primary, -   ,Release,Smolt 1+,Brunette R,29C,"10,000",Fin Clip,AD,"10,000","7500 to Brunette R, 2500 to Stoney Cr for 'Great Salmon Sendoff' event"
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Stewardship ,Primary, -   ,Release,Smolt 1+,Brunette R,29C, -   ,Parentage-based Tagging,N/A,"10,000",
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Smolt 1+,Byrne Cr,29C,"4,000",Fin Clip,AD,"4,000",Release site includes tributaries within the Byrne Creek Watershed.
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Smolt 1+,Byrne Cr,29C, -   ,Parentage-based Tagging,N/A,"4,000",
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Rebuilding ,Primary,"80,000",Release,Fed Fry,Kanaka Cr,29C,"40,000",,,,Release site includes Kanaka Cr tributaries (Cooper Cr & McFadden Cr)  Supplementation to Strait of Georgia coho fishery.
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Harvest ,Primary, -   ,Release,Smolt 1+,Kanaka Cr,29C,"15,000",Fin Clip,AD,"15,000",
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Harvest ,Primary, -   ,Release,Smolt 1+,Kanaka Cr,29C, -   ,Parentage-based Tagging,N/A,"15,000",
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Smolt 1+,Kaymar Cr,29C,"1,000",Fin Clip,AD,"1,000",
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Smolt 1+,Kaymar Cr,29C, -   ,Parentage-based Tagging,N/A,"1,000",
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Pink,Fall,Kanaka Cr,PKO-1,FRASER RIVER,29C, Rebuilding ,Primary,"150,000",Release,Fed Fry,Kanaka Cr,29C,"130,000",,,,Supplementation to Johnstone Strait pink fishery.
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,L Campbell R,CK-2,BOUNDARY BAY_FA_0.3,29B,,Alternate,"50,000",Transfer Out,Egg,Nicomekl R,,"50,000",,,,2nd alternate broodstock source to be transferred out to Nicomekl R hatchery for use if insufficient Nicomekl R (primary) & Serpentine R (1st alternate) stocks are available.
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,L Campbell R,CK-2,BOUNDARY BAY_FA_0.3,29B, Harvest ,Primary,"75,000",Release,Smolt 0+,L Campbell R,29B,"50,000",,,,Ventral clipping of these fish was discontinued in 2016.
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B,,Primary,"70,000",Transfer Out,Egg,Delta Sch,,"4,000",,,,
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B,,Primary, -   ,Transfer Out,Egg,Langley Sch,,"2,000",,,,
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B,,Primary, -   ,Transfer Out,Egg,Richmond Sch,,"1,500",,,,
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B,,Primary, -   ,Transfer Out,Egg,Surrey Sch,,"1,800",,,,
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B, Stewardship ,Primary, -   ,Release,Fed Fry,Fergus Cr,29B,"5,000",,,,Tributary of L Campbell R. Released for Fathers Day event.
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B, Stewardship ,Primary, -   ,Release,Fed Fry,L Campbell R,29B,"10,000",Parentage-based Tagging,N/A,"10,000",
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B, Harvest ,Primary, -   ,Release,Smolt 1+,L Campbell R,29B,"30,000",Fin Clip,AD,"30,000",
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B, Harvest ,Primary, -   ,Release,Smolt 1+,L Campbell R,29B, -   ,Parentage-based Tagging,N/A,"30,000",
Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,L Campbell R,CK-2,BOUNDARY BAY_FA_0.3,29B,,Alternate, -   ,Transfer In,Egg,L Campbell R,,"50,000",,,,2nd alternate broodstock source for use if insufficient Nicomekl (primary) & Serpentine (1st alternate) stocks are available.
Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,L Campbell R,CK-2,BOUNDARY BAY_FA_0.3,29B, Stewardship ,Alternate, -   ,Release,Smolt 0+,Nicomekl R,29B,"45,000",,,,
Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,Nicomekl R,CK-2,BOUNDARY BAY_FA_0.3,29B, Stewardship ,Primary,"50,000",Release,Smolt 0+,Nicomekl R,29B,"45,000",,,,
Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,Serpentine R,CK-2,BOUNDARY BAY_FA_0.3,29B,,Alternate, -   ,Transfer In,Egg,Serpentine R,,"50,000",,,,"Alternate broodstock source transferred in, in the event that Nicomekl R broodstock is unattainable."
Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,Serpentine R,CK-2,BOUNDARY BAY_FA_0.3,29B, Stewardship ,Alternate, -   ,Release,Smolt 0+,Nicomekl R,29B,"45,000",,,,
Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Chum,Fall,Nicomekl R,CM-4,GEORGIA STRAIT,29B, Rebuilding ,Primary,"170,000",Release,Fed Fry,Nicomekl R,29B,"150,000",,,,"Chehalis R chum is the alternate broodstock source in the event that Nicomekl chum is unattainable (released from the hatchery into Nicomekl R, so recorded under Chehalis R production)  Supplementation to Johnston Strait chum fishery."
Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Coho,Fall,Nicomekl R,CO-1,BOUNDARY BAY,29B,,Primary,"52,500",Transfer Out,Egg,Langley Sch,,"2,500",,,,
Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Coho,Fall,Nicomekl R,CO-1,BOUNDARY BAY,29B,,Primary, -   ,Transfer Out,Egg,Surrey Sch,,100,,,,
Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Coho,Fall,Nicomekl R,CO-1,BOUNDARY BAY,29B, Stewardship ,Primary, -   ,Release,Fed Fry,Nicomekl R,29B,"40,000",,,,"Smolt releases are recorded under Inch Creek Hatchery, who does incubation, rearing & adclipping."
Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Pink,Fall,Chehalis R,PKO-1,FRASER RIVER,29D,,Primary, -   ,Transfer In,Fry,Chehalis R,,"150,000",,,,Transferred in as unfed fry to Nicomekl R hatchery for short term rearing prior to release.
Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Pink,Fall,Chehalis R,PKO-1,FRASER RIVER,29D, Stewardship ,Primary, -   ,Release,Unfed,Nicomekl R,29B,"150,000",,,,
Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Pink,Fall,Weaver Sp Ch,PKO-1,FRASER RIVER,29D,,Alternate, -   ,Transfer In,Fry,Weaver Sp Ch,,"150,000",,,,"Alternate broodstock source to Chehalis R stock, transferred in as fry for short term rearing prior to release."
Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Pink,Fall,Weaver Sp Ch,PKO-1,FRASER RIVER,29D, Stewardship ,Alternate, -   ,Release,Unfed,Nicomekl R,29B,"150,000",,,,
Lower Fraser River,DPI,Serpentine R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,Serpentine R,CK-2,BOUNDARY BAY_FA_0.3,29B,,Alternate,"50,000",Transfer Out,Egg,Nicomekl R,,"50,000",,,,Eggs (or adult broodstock equivalent) transferred out to Nicomekl R hatchery as alternate broodstock source for Nicomekl R stock.
