region,prog_type,project,proj_contact,species,run,stock,stock_CU,stock_CU_name,stat_area,obj,strat_lvl,egg_target,prod_activity,stage,relsite,rel_stat_area,target_no,mark,clip,mark_target,comment
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E,,Primary,"3,800,000",Transfer Out,Egg,Alouette R,,"140,000",,,,
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E,,Primary, -   ,Transfer Out,Egg,Capilano R,,"730,000",,,,2020: egg trans out target changed from 825K to 730K to align with current E-F survivals. Chilliwack stock has been used as the brood source for Capilano since 2013.
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E,,Primary, -   ,Transfer Out,Egg,Chapman Cr,,"70,000",,,,Implemented in 2014 to avoid using ECVI stock.
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E,,Primary, -   ,Transfer Out,Fry,Poco Hatchery,,"30,000",,,,
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E,,Primary, -   ,Transfer Out,Smolt,Reed Point/Ioco,,"40,000",,,,2019: 20K release target re-allocated from Westridge Terminal seapen (which is non-operational due to pipeline expansion) to Ioco seapen.
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E, Assessment/Harvest ,Primary, -   ,Release,Smolt 0+,Chilliwack R,29E,"2,000,000",Coded Wire Tag,AD,"200,000",Release target was increased in 2019 from 1M to 2M to support SRKW recovery.
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E, Assessment/Harvest ,Primary, -   ,Release,Smolt 0+,Chilliwack R,29E, -   ,Parentage-based Tagging,N/A,"2,000,000",
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E, Assessment/Harvest ,Primary, -   ,Release,Smolt 0+,Chilliwack R,29E, -   ,Thermal,N/A,"2,000,000",
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Summer,Chehalis R,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION<<BIN>>,29D,,Alternate, -   ,Transfer In,Egg,Chehalis R,,"500,000",,,,Alternate broodstock source transferred in from Chehalis R hatchery if Chilliwack R stock unattainable.
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Summer,Chehalis R,CK-9006,FRASER-CROSS-CU SUPPLEMENTATION EXCLUSION<<BIN>>,29D, Harvest ,Alternate, -   ,Release,Smolt 0+,Chilliwack R,29E,"400,000",,,,
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Summer,Chilliwack R,CK-6,LOWER FRASER RIVER_SU_1.3,29E,,Alternate,"300,000",Transfer Out,Egg,Chehalis R,,"300,000",,,,Alternate broodstock source transferred out to Chehalis hatchery if Chehalis R brood unattainable.
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chinook,Summer,Chilliwack R,CK-6,LOWER FRASER RIVER_SU_1.3,29E, Harvest ,Primary,"550,000",Release,Smolt 0+,Chilliwack R,29E,"500,000",Parentage-based Tagging,N/A,"500,000",
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E,,Alternate,"3,000",Transfer Out,Egg,Abbotsford Sch,,"3,000",,,,Alternate source of eggs for Abbotsford Schls if Ravine Park unable to obtain adult COHO broodstock from Chilliwack.
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E, Rebuilding ,Primary,"3,000,000",Release,Unfed,Atchelitz Cr,29D,"200,000",,,,
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E, Harvest ,Primary, -   ,Release,Fed Fry,Chilliwack R,29E,"1,000,000",,,,
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E, Rebuilding ,Primary, -   ,Release,Unfed,L Chilliwack R,29E,"200,000",,,,
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E, Rebuilding ,Primary, -   ,Release,Unfed,Luckakuck Cr,29E,"200,000",,,,
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E, Rebuilding ,Primary, -   ,Release,Fed Fry,Vedder R,29E,"1,000,000",,,,"Release site includes Vedder River tributaries including Geisbrecht Creek/Usher Channel, Hopedale Creek/Hopedale Channel, Peach Channel, Salwein Creek, Barret Creek, Street Creek."
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Chum,Fall,Chilliwack R,CM-2,LOWER FRASER,29E,,Alternate,"3,000",Transfer Out,Egg,Chilliwack Sch,,"3,000",,,,Alternate broodstock source if Chilliwack COHO eggs are unavailable from Chilliwack R hatchery.
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Chilliwack R,CO-47,LOWER FRASER,29E,,Primary,"1,003,000",Transfer Out,Egg,Chilliwack Sch,,"3,000",,,,
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Chilliwack R,CO-47,LOWER FRASER,29E, Harvest ,Primary, -   ,Release,Smolt 1+,Chilliwack R,29E,"800,000",Fin Clip,AD,"800,000",2019: Thermal marking and PIT tagging added to the plan as part of StAD LWFR Coho Assessment project.
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Chilliwack R,CO-47,LOWER FRASER,29E, Harvest ,Primary, -   ,Release,Smolt 1+,Chilliwack R,29E, -   ,Parentage-based Tagging,N/A,"800,000",
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Chilliwack R,CO-47,LOWER FRASER,29E, Harvest ,Primary, -   ,Release,Smolt 1+,Chilliwack R,29E, -   ,Passive Integrated Transponde,N/A,"10,000",
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Chilliwack R,CO-47,LOWER FRASER,29E, Harvest ,Primary, -   ,Release,Smolt 1+,Chilliwack R,29E, -   ,Thermal,N/A,"800,000",
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Chilliwack R,CO-47,LOWER FRASER,29E, Harvest ,Primary, -   ,Release,Fed Fry,Vedder R,29E,"100,000",Parentage-based Tagging,N/A,"100,000","Contingency release target to allow for surplus release in the event of higher than expected incubation survival or disease screening. Release site includes Vedder River tributaries (Geisbrecht Creek/Usher Channel, Hopedale Creek/Hopedale Channel, Peach Channel/Creek, Pierce Ch/Pd, Salwein Creek, Barret Creek, Street Creek)."
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Coldwater R,CO-7,LOWER THOMPSON,29F,,Primary, -   ,Transfer In,Fry,Spius Cr,,"125,000",,,,This additional production and tagging of Coldwater coho began in 2016 to meet fishery recovery precision requirements for Pacific Salmon Treaty implementation.
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Coldwater R,CO-7,LOWER THOMPSON,29F, Assessment/Conservation ,Primary, -   ,Release,Smolt 1+,Coldwater R,29F,"120,000",Coded Wire Tag,AD,"120,000",
Lower Fraser River,OPS,Chilliwack R,WEM - Chilliwack River Hatchery,Coho,Fall,Coldwater R,CO-7,LOWER THOMPSON,29F, Assessment/Conservation ,Primary, -   ,Release,Smolt 1+,Coldwater R,29F, -   ,Parentage-based Tagging,N/A,"120,000",
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chinook,Summer,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,29G,,Primary, -   ,Transfer In,Fry,Spius Cr,,"50,000",,,,Interim rearing site for Chillko chinook. Chehalis R is the other interim rearing site for the other 1/2 of production.
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chinook,Summer,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,29G, Assessment ,Primary, -   ,Release,Smolt 1+,Chilko R,29G,"47,500",Coded Wire Tag,AD,"47,500",
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chinook,Summer,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,29G, Assessment ,Primary, -   ,Release,Smolt 1+,Chilko R,29G, -   ,Parentage-based Tagging,N/A,"47,500",
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chum,Fall,Inch Cr,CM-2,LOWER FRASER,29D,,Primary,"2,000,000",Transfer Out,Egg,Mission Sch,,110,,,,
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chum,Fall,Inch Cr,CM-2,LOWER FRASER,29D, Rebuilding ,Primary, -   ,Release,Fed Fry,Deroche Ch,29D,"50,000",,,,
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chum,Fall,Inch Cr,CM-2,LOWER FRASER,29D, Harvest ,Primary, -   ,Release,Fed Fry,Inch Cr,29D,"750,000",,,,
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chum,Fall,Inch Cr,CM-2,LOWER FRASER,29D, Rebuilding ,Primary, -   ,Release,Fed Fry,Nicomen Sl,29D,"200,000",,,,
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chum,Fall,Inch Cr,CM-2,LOWER FRASER,29D, Assessment/Rebuilding ,Primary, -   ,Release,Fed Fry,Siddle Cr,29D,"750,000",,,,
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Chum,Fall,Inch Cr,CM-2,LOWER FRASER,29D, Stewardship ,Primary, -   ,Release,Fed Fry,Yorkson Cr,29D,"50,000",,,,Direct release to Yorkson Cr occurs under the direction of the S Side Fraser R to Boston Bar Community Advisor.
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Inch Cr,CO-47,LOWER FRASER,29D, Harvest ,Primary,"235,000",Release,Smolt 1+,Inch Cr,29D,"150,000",Coded Wire Tag,AD,"150,000",Indicator stock. Egg collection target set conservatively to account for variation in fecundity and BKD results.
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Inch Cr,CO-47,LOWER FRASER,29D, Harvest ,Primary, -   ,Release,Smolt 1+,Inch Cr,29D, -   ,Parentage-based Tagging,N/A,"150,000",
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Nicomekl R,CO-1,BOUNDARY BAY,29B, Harvest ,Primary,"90,000",Release,Smolt 1+,Nicomekl R,29B,"50,000",Fin Clip,AD,"50,000","Egg collection target set conservatively to account for variation in fecundity and BKD results. Inch Cr hatchery provides incubation, rearing & Adclipping. Nicomekl Enh Soc assists with egg takes & release."
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Nicomekl R,CO-1,BOUNDARY BAY,29B, Harvest ,Primary, -   ,Release,Smolt 1+,Nicomekl R,29B, -   ,Parentage-based Tagging,N/A,"50,000",
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Norrish Cr,CO-47,LOWER FRASER,29D, Harvest ,Primary, -   ,Release,Smolt 1+,Norrish Cr,29D,"100,000",Coded Wire Tag,AD,"100,000","2019 was the first brood year that Norrish Cr Coho were CWT'd, as part of the LWFR Coho Stock Assessment project funded by the PSC. Egg collection target set conservatively to account for variation in fecundity and BKD results."
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Norrish Cr,CO-47,LOWER FRASER,29D, Harvest ,Primary,"160,000",Release,Smolt 1+,Norrish Cr,29D, -   ,Parentage-based Tagging,N/A,"100,000",
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Serpentine R,CO-1,BOUNDARY BAY,29B, Harvest ,Primary,"135,000",Release,Smolt 1+,Serpentine R,29B,"50,000",Fin Clip,AD,"50,000","Egg collection target set conservatively to account for variation in fecundity and BKD results. Inch Cr hatchery provides incubation, rearing & Adclipping. Serpentine Enh assists in egg take & release."
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Serpentine R,CO-1,BOUNDARY BAY,29B, Harvest ,Primary, -   ,Release,Smolt 1+,Serpentine R,29B, -   ,Parentage-based Tagging,N/A,"50,000",
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Stave R,CO-47,LOWER FRASER,29D, Harvest ,Primary,"250,000",Release,Smolt 1+,Cougar Canyon Cr,29B,"1,000",Fin Clip,AD,"1,000",Egg collection target set conservatively to account for variation in fecundity and BKD results. Direct release to Cougar Canyon Cr occurs under the direction of the S Side Fraser R to Boston Bar Community Advisor.
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Stave R,CO-47,LOWER FRASER,29D, Harvest ,Primary, -   ,Release,Smolt 1+,Cougar Canyon Cr,29B, -   ,Parentage-based Tagging,N/A,"1,000",
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Stave R,CO-47,LOWER FRASER,29D, Harvest ,Primary, -   ,Release,Smolt 1+,Stave R,29D,"150,000",Fin Clip,AD,"150,000",
Lower Fraser River,OPS,Inch Cr,WEM - Inch Creek Hatchery,Coho,Fall,Stave R,CO-47,LOWER FRASER,29D, Harvest ,Primary, -   ,Release,Smolt 1+,Stave R,29D, -   ,Parentage-based Tagging,N/A,"150,000",
Lower Fraser River,OPS,Inch Sockeye Satellite,WEM - Inch Creek Hatchery,Sockeye,Fall,Cultus Lk,SEL-03-02,CULTUS-LATE TIMING,29D, Conservation ,Primary,"325,000",Release,Fed Fry,Cultus Lk,29D,"25,000",Fin Clip,AD,"25,000",2018: adjusted from 150K to 25K in response to an in-season consultative review with the Cultus Sockeye Recovery Team. This production is to accommodate a low BKD positive contingency release.
Lower Fraser River,OPS,Inch Sockeye Satellite,WEM - Inch Creek Hatchery,Sockeye,Fall,Cultus Lk,SEL-03-02,CULTUS-LATE TIMING,29D, Conservation ,Primary, -   ,Release,Fed Fall,Cultus Lk,29D,"150,000",Fin Clip,AD,"150,000","2018: approved in-season change from 50K to 150K  in response to an in-season consultative review with the Cultus Sockeye Recovery Team, targeted for a winter release when lake oxygen levels are optimal."
Lower Fraser River,OPS,Inch Sockeye Satellite,WEM - Inch Creek Hatchery,Sockeye,Fall,Cultus Lk,SEL-03-02,CULTUS-LATE TIMING,29D, Conservation ,Primary, -   ,Release,Smolt 1+,Sweltzer Cr,29E,"50,000",Coded Wire Tag,AD,"50,000","2018: approved in-season change from 25K to 50K smolt release (20K 30g release, 30K 20g release, differentially tagged), in response to an in-season consultative review with the Cultus Sockeye Recovery Team."
Lower Fraser River,OPS,Inch Sockeye Satellite,WEM - Inch Creek Hatchery,Sockeye,Fall,Weaver Sp Ch,SEL-03-04,HARRISON-UPSTREAM MIGRATING-LATE TIMING,29D,,Primary, -   ,Transfer In,Egg,Weaver Sp Ch,,"30,000",,,,"2020: hatchery intervention will likely be used as a response to anticipated low returns to Weaver Sp Ch, similar to the strategy used with the 2016 brood."
Lower Fraser River,OPS,Inch Sockeye Satellite,WEM - Inch Creek Hatchery,Sockeye,Fall,Weaver Sp Ch,SEL-03-04,HARRISON-UPSTREAM MIGRATING-LATE TIMING,29D, Rebuilding ,Primary, -   ,Release,Smolt 1+,Weaver Sp Ch,29D,"25,000",Fin Clip,AD,"25,000",
Lower Fraser River,OPS,Inch Sockeye Satellite,WEM - Inch Creek Hatchery,Sockeye,Spring,Stuart R,SEL-06-14,TAKLA/TREMBLEUR-EARLY STUART TIMING,29I, Conservation ,Primary,"200,000",Release,Fed Fry,Stuart R,29I,"180,000",,,,"2020: This is an emergency enhancement plan due to Big Bar.  If migration at BB is poor, brood will be collected at BB, with live adults being transferred and held to maturity at the Cultus facility. Once the gametes are taken, the eggs will be transferred to the Inch Sockeye Satellite facility.  Eggs will be raised to the fedfry stage and then released the following spring, likely being dispersed over 2 to 4 streams."
Lower Fraser River,OPS,Inch Sockeye Satellite,WEM - Inch Creek Hatchery,Sockeye,Summer,Pitt R Up,SEL-03-05,PITT-EARLY SUMMER TIMING,29C, Harvest ,Primary,"625,000",Release,Fed Fry,Pitt R Up,29C,"500,000",Thermal,N/A,"500,000","Release target was adjusted in 2018 from 1M to 500K to accommodate capacity requirements for additional Cultus Lake smolt production. Release sites may include Corbold Cr, Slough Cr, Fish Hatchery Cr, and Olsen Cr."
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C,,Primary,"340,000",Transfer Out,Egg,Burnaby Sch,,"2,000",,,,
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C,,Alternate,"2,000",Transfer Out,Egg,Coquitlam Sch,,"2,000",,,,"Alternate broodstock source if eggs from Hyde Cr hatchery, Hyde Cr stock (1K) or River Springs hatchery, Coquitlam stock (1K) are unavailable."
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C,,Primary, -   ,Transfer Out,Egg,Maple Ridge Sch,,"2,000",,,,
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C,,Primary, -   ,Transfer Out,Egg,Mission Sch,,"1,900",,,,2020: Target reduced to 1900. Both the Dewdney Elementary school and Deroche Elementary school will now obtain 55 chum eggs each from the Inch Creek hatchery.
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C,,Primary, -   ,Transfer Out,Egg,New West Sch,,"2,000",,,,
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C,,Primary, -   ,Transfer Out,Egg,Vancouver Sch,,"2,000",,,,
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Fed Fry,Brunette R,29C,"135,000",,,,
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Fed Fry,Byrne Cr,29C,"40,000",,,,
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Fed Fry,Kanaka Cr,29C,"70,000",,,,"2020: Kanaka chum releases adjusted to ensure enough fry are being released back into Kanaka to make up for the amount of spawner removals from the stream. Kanaka Cr fry release will be prioritized above all other sites in order to replace foregone natural production due to broodstock removals. Once Kanaka release target has been met, surplus fry can be partitioned accordingly (Brunette R, Byrne Cr, Kaymar Cr, Spanish Banks Cr)"
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Fed Fry,Kaymar Cr,29C,"5,000",,,,
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Eyed Egg,Spanish Banks Cr,28,"8,000",,,,
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Chum,Fall,Kanaka Cr,CM-2,LOWER FRASER,29C, Stewardship ,Primary, -   ,Release,Fed Fry,Spanish Banks Cr,28,"25,000",,,,
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Stewardship ,Primary, -   ,Release,Smolt 1+,Brunette R,29C,"10,000",Fin Clip,AD,"10,000","7500 to Brunette R, 2500 to Stoney Cr for 'Great Salmon Sendoff' event"
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Stewardship ,Primary, -   ,Release,Smolt 1+,Brunette R,29C, -   ,Parentage-based Tagging,N/A,"10,000",
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Smolt 1+,Byrne Cr,29C,"4,000",Fin Clip,AD,"4,000",Release site includes tributaries within the Byrne Creek Watershed.
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Smolt 1+,Byrne Cr,29C, -   ,Parentage-based Tagging,N/A,"4,000",
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Rebuilding ,Primary,"80,000",Release,Fed Fry,Kanaka Cr,29C,"40,000",Parentage-based Tagging,N/A,"40,000",Release site includes Kanaka Cr tributaries (Cooper Cr & McFadden Cr)  Supplementation to Strait of Georgia coho fishery.
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Harvest ,Primary, -   ,Release,Smolt 1+,Kanaka Cr,29C,"15,000",Fin Clip,AD,"15,000",
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Harvest ,Primary, -   ,Release,Smolt 1+,Kanaka Cr,29C, -   ,Parentage-based Tagging,N/A,"15,000",
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Smolt 1+,Kaymar Cr,29C,"1,000",Fin Clip,AD,"1,000",
Lower Fraser River,DPI,Kanaka Cr,"CA - N Side Fraser R, Burnaby to Mission",Coho,Fall,Kanaka Cr,CO-47,LOWER FRASER,29C, Rebuilding ,Primary, -   ,Release,Smolt 1+,Kaymar Cr,29C, -   ,Parentage-based Tagging,N/A,"1,000",
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,L Campbell R,CK-2,BOUNDARY BAY_FA_0.3,29B,,Alternate,"50,000",Transfer Out,Egg,Nicomekl R,,"50,000",,,,2nd alternate broodstock source to be transferred out to Nicomekl R hatchery for use if insufficient Nicomekl R (primary) & Serpentine R (1st alternate) stocks are available.
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,L Campbell R,CK-2,BOUNDARY BAY_FA_0.3,29B, Harvest ,Primary,"75,000",Release,Smolt 0+,L Campbell R,29B,"50,000",,,,
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B,,Primary,"55,000",Transfer Out,Egg,Delta Sch,,"4,000",,,,
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B,,Primary, -   ,Transfer Out,Egg,Richmond Sch,,"1,500",,,,
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B,,Primary, -   ,Transfer Out,Egg,Surrey Sch,,"1,800",,,,
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B, Stewardship ,Primary, -   ,Release,Fed Fry,Fergus Cr,29B,"3,500",Fin Clip,AD,"3,500",Tributary of L Campbell R. Released for Fathers Day event.
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B, Stewardship ,Primary, -   ,Release,Fed Fry,Fergus Cr,29B, -   ,Parentage-based Tagging,N/A,"3,500",
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B, Stewardship ,Primary, -   ,Release,Fed Fry,L Campbell R,29B, -   ,,,,"2020: target adjusted from 10K to 0 after determination that minimum escapement threshold (~20 female/km) to seed available rearing habitat is exceeded in Boundary Bay systems (L Campbell, Serpentine, Nicomekl)."
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B, Harvest ,Primary, -   ,Release,Smolt 1+,L Campbell R,29B,"30,000",Fin Clip,AD,"30,000",
Lower Fraser River,DPI,L Campbell R,CA - S Side Fraser R to Boston Bar,Coho,Fall,L Campbell R,CO-1,BOUNDARY BAY,29B, Harvest ,Primary, -   ,Release,Smolt 1+,L Campbell R,29B, -   ,Parentage-based Tagging,N/A,"30,000",
Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,L Campbell R,CK-2,BOUNDARY BAY_FA_0.3,29B,,Alternate, -   ,Transfer In,Egg,L Campbell R,,"50,000",,,,2nd alternate broodstock source for use if insufficient Nicomekl (primary) & Serpentine (1st alternate) stocks are available.
Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,L Campbell R,CK-2,BOUNDARY BAY_FA_0.3,29B, Stewardship ,Alternate, -   ,Release,Smolt 0+,Nicomekl R,29B,"45,000",,,,
Lower Fraser River,DPI,Nicomekl R,CA - S Side Fraser R to Boston Bar,Chinook,Fall,Nicomekl R,CK-2,BOUNDARY BAY_FA_0.3,29B, Stewardship ,Primary,"50,000",Release,Smolt 0+,Nicomekl R,29B,"45,000",,,,
