Project,Species,Run,Recovery Year,RETURN_SITE_CODE,Return Site,CU Index,CU Name,Composite Type,Composite Descr,Sex/Maturity,Total Count,Total Examined,Expanded Enh,Enh Contr %
Snootli Cr,Chinook,Fall,2011,136,Wannock R,CK-38,WANNOCK,Broodstock,Broodstock,Total Adults,111,111,38.12,34.342
Snootli Cr,Chinook,Fall,2011,136,Wannock R,CK-38,WANNOCK,River,Deadpitch,Total Adults,550,450,74.54,13.553
Sooke R,Chinook,Fall,2019,490,Sooke R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,Broodstock,H1,Females,74,74,4.081,5.515
Sooke R,Chinook,Fall,2019,490,Sooke R,CK-31,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,River,N1,Total Adults,750,0,24.294,3.239
Spius Cr,Chinook,Spring,1986,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Jacks,2,2,2,100
Spius Cr,Chinook,Spring,1986,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,193,193,77.31,40.057
Spius Cr,Chinook,Spring,1986,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,700,0,280.377,40.054
Spius Cr,Chinook,Spring,1987,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,380,380,73.824,19.427
Spius Cr,Chinook,Spring,1987,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,159,159,7.75,4.874
Spius Cr,Chinook,Spring,1987,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,H1,Total Adults,52,52,51.99,99.981
Spius Cr,Chinook,Spring,1987,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,122,122,86.98,71.295
Spius Cr,Chinook,Spring,1987,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,178,0,126.909,71.297
Spius Cr,Chinook,Spring,1987,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,4445,0,863.535,19.427
Spius Cr,Chinook,Spring,1987,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,291,0,14.191,4.877
Spius Cr,Chinook,Spring,1988,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,H1,Total Adults,72,72,72.01,100.014
Spius Cr,Chinook,Spring,1988,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,169,169,53.41,31.604
Spius Cr,Chinook,Spring,1988,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,455,455,105.09,23.097
Spius Cr,Chinook,Spring,1988,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,59,59,1.08,1.831
Spius Cr,Chinook,Spring,1988,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,3246,661,488.861,15.06
Spius Cr,Chinook,Spring,1988,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,160,0,2.937,1.836
Spius Cr,Chinook,Spring,1988,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,348,198,109.988,31.606
Spius Cr,Chinook,Spring,1989,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Above & Below Fence,N1,Total Adults,590,540,319.24,54.108
Spius Cr,Chinook,Spring,1989,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Above Fence,N1,Jacks,15,15,6.01,40.067
Spius Cr,Chinook,Spring,1989,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,26,26,26.01,100.038
Spius Cr,Chinook,Spring,1989,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B2,Total Adults,135,135,5.46,4.044
Spius Cr,Chinook,Spring,1989,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,169,169,91.44,54.107
Spius Cr,Chinook,Spring,1989,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,527,490,307.38,58.326
Spius Cr,Chinook,Spring,1989,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,160,151,12.1,7.562
Spius Cr,Chinook,Spring,1989,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,890,0,67.288,7.56
Spius Cr,Chinook,Spring,1989,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,400,0,16.178,4.044
Spius Cr,Chinook,Spring,1989,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,4445,1508,890.626,20.037
Spius Cr,Chinook,Spring,1990,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Above & Below Fence,N1,Total Adults,371,321,134.311,36.202
Spius Cr,Chinook,Spring,1990,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,102,102,36.92,36.196
Spius Cr,Chinook,Spring,1990,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,402,402,46.214,11.496
Spius Cr,Chinook,Spring,1990,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,61,61,14.95,24.508
Spius Cr,Chinook,Spring,1990,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,H1,Total Adults,7,7,3.29,47
Spius Cr,Chinook,Spring,1990,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Mark Sampling,H1,Jacks,3,3,3,100
Spius Cr,Chinook,Spring,1990,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,100,27,47.07,47.07
Spius Cr,Chinook,Spring,1990,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,3017,618,346.821,11.496
Spius Cr,Chinook,Spring,1990,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,239,0,58.563,24.503
Spius Cr,Chinook,Spring,1991,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Above & Below Fence,N1,Total Adults,2112,2062,47.36,2.242
Spius Cr,Chinook,Spring,1991,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,78,78,10.55,13.526
Spius Cr,Chinook,Spring,1991,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,74,74,8.41,11.365
Spius Cr,Chinook,Spring,1991,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,96,96,2.15,2.24
Spius Cr,Chinook,Spring,1991,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,341,341,258.93,75.933
Spius Cr,Chinook,Spring,1991,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,120,0,16.238,13.532
Spius Cr,Chinook,Spring,1991,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,3258,0,2473.942,75.934
Spius Cr,Chinook,Spring,1991,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,180,0,20.46,11.367
Spius Cr,Chinook,Spring,1992,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Above Fence,N1,Jacks,82,82,18.55,22.622
Spius Cr,Chinook,Spring,1992,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Above Fence,N1,Total Adults,1381,1381,32.74,2.371
Spius Cr,Chinook,Spring,1992,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Below Fence,N2,Total Adults,25,0,0.593,2.372
Spius Cr,Chinook,Spring,1992,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Jacks,30,30,6.79,22.633
Spius Cr,Chinook,Spring,1992,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,92,92,4.5,4.891
Spius Cr,Chinook,Spring,1992,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,684,684,217.62,31.816
Spius Cr,Chinook,Spring,1992,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,208,208,4.94,2.375
Spius Cr,Chinook,Spring,1992,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,70,70,4.93,7.043
Spius Cr,Chinook,Spring,1992,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Jacks,6,6,6,100
Spius Cr,Chinook,Spring,1992,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,250,0,17.599,7.04
Spius Cr,Chinook,Spring,1992,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,5061,1238,675.471,13.347
Spius Cr,Chinook,Spring,1992,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,330,0,16.138,4.89
Spius Cr,Chinook,Spring,1993,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,65,65,18.33,28.2
Spius Cr,Chinook,Spring,1993,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,174,174,72.43,41.626
Spius Cr,Chinook,Spring,1993,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,94,94,60.53,64.394
Spius Cr,Chinook,Spring,1993,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,1500,159,178.55,11.903
Spius Cr,Chinook,Spring,1993,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,5028,2476,2346.672,46.672
Spius Cr,Chinook,Spring,1993,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,300,0,84.646,28.215
Spius Cr,Chinook,Spring,1993,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,700,0,450.802,64.4
Spius Cr,Chinook,Spring,1994,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Above Fence,N1,Total Adults,4200,4200,1084.17,25.814
Spius Cr,Chinook,Spring,1994,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,143,143,83.93,58.692
Spius Cr,Chinook,Spring,1994,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,90,90,31.8,35.333
Spius Cr,Chinook,Spring,1994,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,First Nations Rack,S1,Total Adults,212,212,54.71,25.807
Spius Cr,Chinook,Spring,1994,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,9510,4429,5803.312,61.023
Spius Cr,Chinook,Spring,1994,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,275,12,97.19,35.342
Spius Cr,Chinook,Spring,1995,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Above Fence,N1,Total Adults,3878,270,286.118,7.378
Spius Cr,Chinook,Spring,1995,1619,Bridge R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Above Fence,N1,Total Adults,823,785,361.81,43.962
Spius Cr,Chinook,Spring,1995,1619,Bridge R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Below Fence,N2,Total Adults,14,0,6.154,43.957
Spius Cr,Chinook,Spring,1995,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Females,81,81,41.29,50.975
Spius Cr,Chinook,Spring,1995,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Males,69,69,14.96,21.681
Spius Cr,Chinook,Spring,1995,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,75,75,5.55,7.4
Spius Cr,Chinook,Spring,1995,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,80,80,19.42,24.275
Spius Cr,Chinook,Spring,1995,1619,Bridge R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Broodstock,B1,Total Adults,14,14,6.16,44
Spius Cr,Chinook,Spring,1995,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,First Nations Rack,S1,Total Adults,160,160,19.341,12.088
Spius Cr,Chinook,Spring,1995,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Females,6186,2085,3710.767,59.987
Spius Cr,Chinook,Spring,1995,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Males,4438,1798,2227.615,50.194
Spius Cr,Chinook,Spring,1995,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,425,33,31.44,7.398
Spius Cr,Chinook,Spring,1995,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,970,28,235.44,24.272
Spius Cr,Chinook,Spring,1996,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Above Fence,N1,Total Adults,4499,4499,81.5,1.812
Spius Cr,Chinook,Spring,1996,1619,Bridge R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Above Fence,N1,Total Adults,1079,1079,148.81,13.791
Spius Cr,Chinook,Spring,1996,1619,Bridge R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Below Fence,N2,Total Adults,37,37,7.39,19.973
Spius Cr,Chinook,Spring,1996,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Females,108,108,4.045,3.745
Spius Cr,Chinook,Spring,1996,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Males,98,98,3.591,3.664
Spius Cr,Chinook,Spring,1996,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,92,92,5.46,5.935
Spius Cr,Chinook,Spring,1996,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,93,93,10.25,11.022
Spius Cr,Chinook,Spring,1996,1619,Bridge R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Broodstock,B1,Total Adults,33,33,4.54,13.758
Spius Cr,Chinook,Spring,1996,252,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,First Nations Rack,S1,Total Adults,48,48,0.87,1.812
Spius Cr,Chinook,Spring,1996,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Females,10204,4422,382.809,3.752
Spius Cr,Chinook,Spring,1996,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Males,7573,3492,250.273,3.305
Spius Cr,Chinook,Spring,1996,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,400,0,23.756,5.939
Spius Cr,Chinook,Spring,1996,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,1407,0,155.227,11.032
Spius Cr,Chinook,Spring,1997,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Above Fence,N1,Total Adults,176,176,13.67,7.767
Spius Cr,Chinook,Spring,1997,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Females,74,74,9.36,12.649
Spius Cr,Chinook,Spring,1997,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Males,61,61,3.12,5.115
Spius Cr,Chinook,Spring,1997,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Broodstock,B1,Total Adults,76,76,5.9,7.763
Spius Cr,Chinook,Spring,1997,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,105,105,8.28,7.886
Spius Cr,Chinook,Spring,1997,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Females,5123,2263,296.516,5.788
Spius Cr,Chinook,Spring,1997,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Males,4489,1864,204.839,4.563
Spius Cr,Chinook,Spring,1997,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,276,0,21.761,7.884
Spius Cr,Chinook,Spring,1998,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Above Fence,N1,Total Adults,221,221,13.76,6.226
Spius Cr,Chinook,Spring,1998,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Females,97,97,64.788,66.792
Spius Cr,Chinook,Spring,1998,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Males,80,80,59.951,74.939
Spius Cr,Chinook,Spring,1998,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,73,73,9.71,13.301
Spius Cr,Chinook,Spring,1998,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,98,98,24.95,25.459
Spius Cr,Chinook,Spring,1998,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Broodstock,B1,Total Adults,63,63,3.93,6.238
Spius Cr,Chinook,Spring,1998,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Females,879,219,178.106,20.262
Spius Cr,Chinook,Spring,1998,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Males,668,222,107.672,16.119
Spius Cr,Chinook,Spring,1998,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,227,0,30.206,13.307
Spius Cr,Chinook,Spring,1998,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,202,0,51.426,25.458
Spius Cr,Chinook,Spring,1999,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Above Fence,N1,Total Adults,240,240,105.18,43.825
Spius Cr,Chinook,Spring,1999,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Females,80,80,64.59,80.738
Spius Cr,Chinook,Spring,1999,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Males,71,71,46.36,65.296
Spius Cr,Chinook,Spring,1999,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,69,69,54.78,79.391
Spius Cr,Chinook,Spring,1999,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,114,114,100.27,87.956
Spius Cr,Chinook,Spring,1999,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Broodstock,B1,Total Adults,71,71,31.12,43.831
Spius Cr,Chinook,Spring,1999,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Females,4977,1796,2777.066,55.798
Spius Cr,Chinook,Spring,1999,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Males,3153,1153,1640.798,52.039
Spius Cr,Chinook,Spring,1999,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,52,0,45.737,87.956
Spius Cr,Chinook,Spring,1999,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,267,0,211.969,79.389
Spius Cr,Chinook,Spring,2000,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Females,65,65,39.44,60.677
Spius Cr,Chinook,Spring,2000,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Males,61,61,25.36,41.574
Spius Cr,Chinook,Spring,2000,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,98,98,86.06,87.816
Spius Cr,Chinook,Spring,2000,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,83,83,1.61,1.94
Spius Cr,Chinook,Spring,2000,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Broodstock,B1,Total Adults,70,70,14.92,21.314
Spius Cr,Chinook,Spring,2000,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Females,4768,2713,1765.34,37.025
Spius Cr,Chinook,Spring,2000,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Males,3415,1694,909.78,26.641
Spius Cr,Chinook,Spring,2000,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,River,N1,Total Adults,356,356,75.86,21.309
Spius Cr,Chinook,Spring,2000,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,570,0,500.523,87.811
Spius Cr,Chinook,Spring,2000,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,414,0,8.025,1.938
Spius Cr,Chinook,Spring,2001,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Females,54,54,37.89,70.167
Spius Cr,Chinook,Spring,2001,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Males,57,57,26.63,46.719
Spius Cr,Chinook,Spring,2001,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Broodstock,B1,Total Adults,141,141,58.1,41.206
Spius Cr,Chinook,Spring,2001,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,106,106,81.49,76.877
Spius Cr,Chinook,Spring,2001,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Females,5522,2665,2028.26,36.731
Spius Cr,Chinook,Spring,2001,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Males,3462,1839,1016.8,29.37
Spius Cr,Chinook,Spring,2001,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,River,N1,Total Adults,1224,1224,504.29,41.2
Spius Cr,Chinook,Spring,2001,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,497,0,382.114,76.884
Spius Cr,Chinook,Spring,2002,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Broodstock,B1,Total Adults,71,71,31.22,43.972
Spius Cr,Chinook,Spring,2002,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,63,63,6.96,11.048
Spius Cr,Chinook,Spring,2002,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,137,137,49.48,36.117
Spius Cr,Chinook,Spring,2002,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,74,74,50.09,67.689
Spius Cr,Chinook,Spring,2002,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Females,7515,3327,2162.575,28.777
Spius Cr,Chinook,Spring,2002,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Males,5370,2445,998.192,18.588
Spius Cr,Chinook,Spring,2002,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,949,19,359.64,37.897
Spius Cr,Chinook,Spring,2002,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,1322,0,894.857,67.69
Spius Cr,Chinook,Spring,2002,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,River,N1,Total Adults,900,900,395.79,43.977
Spius Cr,Chinook,Spring,2003,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Above Fence,N1,Total Adults,89,89,28.16,31.64
Spius Cr,Chinook,Spring,2003,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Females,71,71,9.47,13.338
Spius Cr,Chinook,Spring,2003,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Males,69,69,22.2,32.174
Spius Cr,Chinook,Spring,2003,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Broodstock,B1,Total Adults,62,62,19.61,31.629
Spius Cr,Chinook,Spring,2003,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,72,72,7.47,10.375
Spius Cr,Chinook,Spring,2003,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,95,95,40.99,43.147
Spius Cr,Chinook,Spring,2003,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Females,8619,4225,1998.838,23.191
Spius Cr,Chinook,Spring,2003,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Males,5871,3116,1179.37,20.088
Spius Cr,Chinook,Spring,2003,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,1195,0,515.713,43.156
Spius Cr,Chinook,Spring,2003,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,1170,0,121.489,10.384
Spius Cr,Chinook,Spring,2004,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Above Fence,N1,Total Adults,370,370,130.25,35.203
Spius Cr,Chinook,Spring,2004,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Females,52,52,12.36,23.769
Spius Cr,Chinook,Spring,2004,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Males,53,53,8.68,16.377
Spius Cr,Chinook,Spring,2004,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Broodstock,B1,Total Adults,68,68,23.93,35.191
Spius Cr,Chinook,Spring,2004,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,84,84,1.28,1.524
Spius Cr,Chinook,Spring,2004,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Total Adults,65,65,5.44,8.369
Spius Cr,Chinook,Spring,2004,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Females,6221,1942,454.974,7.314
Spius Cr,Chinook,Spring,2004,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Males,3931,1302,181.146,4.608
Spius Cr,Chinook,Spring,2004,160,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,1866,0,28.356,1.52
Spius Cr,Chinook,Spring,2004,1387,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Total Adults,1023,0,85.695,8.377
Spius Cr,Chinook,Spring,2005,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Above Fence,N1,Total Adults,354,323,67.78,19.147
Spius Cr,Chinook,Spring,2005,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Females,64,64,38.27,59.797
Spius Cr,Chinook,Spring,2005,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Broodstock,B1,Males,56,56,23.94,42.75
Spius Cr,Chinook,Spring,2005,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Broodstock,B1,Total Adults,72,72,13.79,19.153
Spius Cr,Chinook,Spring,2005,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Females,1732,602,264.53,15.273
Spius Cr,Chinook,Spring,2005,253,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,River,N1,Males,1516,446,162.443,10.715
Spius Cr,Chinook,Spring,2006,132,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Above Fence,N1,Total Adults,526,526,146.76,27.901
